Order,File_Type,SKU_number,SoldFlag,SoldCount,MarketingType,ReleaseNumber,New_Release_Flag,StrengthFactor,PriceReg,ReleaseYear,ItemCount,LowUserPrice,LowNetPrice
314,historical,164013,0.0,0.0,d,8,1,384777.0,39.98,1998,50,132.95,76.98
315,historical,52199,0.0,0.0,d,9,1,78809.0,423.95,2010,68,149.55,120.24
316,historical,254077,0.0,0.0,d,9,1,1581490.0,233.95,2009,27,168.98,125.31
317,historical,387939,0.0,0.0,d,7,1,2061564.0,90.89524344324518,2008,18,108.96,73.29
318,historical,187869,0.0,0.0,d,1,0,729820.0,99.95,1998,18,76.66,73.83
319,historical,276246,0.0,0.0,d,0,0,1160054.0,58.0,1997,20,83.99,8.7
320,historical,237416,0.0,0.0,d,0,0,1790870.0,64.95,2000,27,41.58,4.15
321,historical,50463,0.0,0.0,d,7,1,664963.0,108.95,2002,50,170.48,13.99
322,historical,224368,1.0,1.0,d,3,1,669915.0,36.95,2000,39,34.49,13.98
323,historical,55142,0.0,0.0,d,3,1,2628156.0,82.0,1999,61,84.88,4.97
324,historical,613665,1.0,1.0,d,6,1,159316.0,146.36,1998,122,143.23,9.99
325,historical,635629,1.0,1.0,d,6,1,1293030.0,173.13,2012,36,78.99,123.98
326,historical,51930,1.0,1.0,d,4,1,231589.0,108.6,2011,51,58.99,19.98
327,historical,630857,0.0,0.0,d,2,1,2356258.0,186.67,2010,17,103.85,33.92
328,historical,53753,0.0,0.0,d,3,1,2850027.0,95.0,1995,31,57.74,22.6
329,historical,755762,0.0,0.0,d,6,1,1660637.0,58.54,2010,32,43.67,53.31
330,historical,629562,1.0,1.0,d,9,1,574112.0,43.46,2011,29,91.95,65.98
331,historical,178724,0.0,0.0,d,18,1,1104206.0,139.95,2010,62,31.72,14.31
332,historical,766965,0.0,0.0,d,10,1,617360.0,126.95,2010,13,93.98,14.98
333,historical,178898,0.0,0.0,d,1,0,381991.0,95.95,2010,64,53.74,8.99
334,historical,51140,0.0,0.0,d,7,1,47433.0,348.95,2007,57,88.99,53.97
335,historical,182877,0.0,0.0,d,6,1,3199135.0,87.95,2003,38,15.83,23.87
336,historical,142049,0.0,0.0,d,4,1,1052140.0,87.5,2009,14,73.75,71.59
337,historical,164116,0.0,0.0,d,2,1,2112641.0,157.95,1998,35,109.3,23.99
338,historical,51498,0.0,0.0,d,9,1,963928.0,228.0,2009,48,125.21,98.49
339,historical,526853,1.0,1.0,d,3,1,133290.0,36.89,2004,61,78.94,55.34
340,historical,606719,1.0,1.0,d,13,1,1065844.0,125.0,1991,43,73.98,28.99
341,historical,109905,1.0,1.0,d,6,1,1541895.0,55.83,2006,24,112.8,62.99
342,historical,105359,0.0,0.0,d,6,1,1339335.0,104.5,2010,19,95.12,28.15
343,historical,533672,0.0,0.0,d,11,1,244738.0,143.73,2012,20,103.48,19.64
344,historical,435051,1.0,1.0,d,5,1,1326116.0,199.07,2011,28,140.99,82.94
345,historical,452930,0.0,0.0,d,8,1,344772.0,203.95,2010,92,67.74,16.44
346,historical,54656,0.0,0.0,d,5,1,1079487.0,23.48,2008,74,24.07,20.62
347,historical,192404,0.0,0.0,d,6,1,831399.0,62.95,2004,42,61.34,70.63
348,historical,296040,1.0,1.0,d,3,1,291994.0,37.95,2000,43,33.95,19.97
349,historical,52752,0.0,0.0,d,9,1,666012.0,152.67,2008,29,103.2,74.81
350,historical,130596,0.0,0.0,d,3,1,995660.0,197.87,2011,26,63.67,46.99
351,historical,534651,0.0,0.0,d,0,0,953365.0,81.95,2013,79,20.94,4.45
352,historical,169212,0.0,0.0,d,7,1,565403.0,393.95,2007,54,142.58,84.99
353,historical,595600,0.0,0.0,d,6,1,94398.0,180.0,2011,67,123.6,78.71
354,historical,106538,1.0,3.0,d,2,1,1152514.0,34.95,2006,44,20.38,17.53
355,historical,145384,0.0,0.0,d,1,0,251015.0,73.8,2006,30,7.05,79.31
356,historical,50186,0.0,0.0,d,6,1,1091604.0,100.95,2000,34,91.97,57.41
357,historical,60200,0.0,0.0,d,2,1,1462754.0,271.95,2001,39,152.87,11.94
358,historical,613288,0.0,0.0,d,15,1,1701823.0,90.89524344324518,2012,9,130.99,0.0
359,historical,561492,0.0,0.0,d,9,1,2354233.0,193.27,2011,18,146.55,89.28
360,historical,50994,0.0,0.0,d,4,1,122120.0,33.99,2009,52,122.04,106.33
361,historical,52304,0.0,0.0,d,8,1,1039357.0,223.95,2003,90,203.99,8.14
362,historical,111423,1.0,1.0,d,12,1,1215344.0,91.99,2009,33,160.99,93.99
363,historical,55358,1.0,1.0,d,10,1,419200.0,341.95,2010,20,162.86,127.92
364,historical,146221,0.0,0.0,d,6,1,61849.0,168.4,2009,110,39.98,41.49
365,historical,528729,0.0,0.0,d,7,1,590821.0,120.95,2009,73,75.96,9.98
366,historical,244429,1.0,1.0,d,9,1,312971.0,293.95,2011,30,93.99,17.87
367,historical,182533,0.0,0.0,d,8,1,580751.0,204.95,2001,113,190.79,18.97
368,historical,110614,1.0,2.0,d,7,1,92004.0,33.86,2011,64,65.75,53.74
369,historical,619761,0.0,0.0,d,10,1,399183.0,48.99,2011,25,119.98,43.42
370,historical,50518,1.0,1.0,d,8,1,537887.0,13.99,2010,138,11.75,21.98
371,historical,54441,0.0,0.0,d,2,1,403004.0,62.95,2001,64,81.79,16.87
372,historical,162649,0.0,0.0,d,9,1,95503.0,23.44,2009,41,14.84,66.12
373,historical,60083,0.0,0.0,d,5,1,1594710.0,123.8,1999,40,133.76,66.61
374,historical,624650,1.0,1.0,d,10,1,622633.0,147.73,2013,47,111.93,113.99
375,historical,534035,1.0,1.0,d,3,1,252300.0,39.95,1992,107,15.86,19.12
376,historical,132743,0.0,0.0,d,3,1,1603938.0,50.6,2009,53,8.43,11.74
377,historical,539367,0.0,0.0,d,4,1,104963.0,252.13,2012,32,100.52,602.99
378,historical,610333,0.0,0.0,d,1,0,722497.0,97.95,2014,76,24.44,32.47
379,historical,163064,0.0,0.0,d,14,1,527674.0,24.67,2011,71,134.4,26.1
380,historical,146679,0.0,0.0,d,11,1,1114250.0,180.0,2011,20,69.54,201.91
381,historical,50618,0.0,0.0,d,0,0,888459.0,117.66,2001,78,33.8,21.36
382,historical,51288,0.0,0.0,d,1,0,800499.0,120.8,2007,82,10.18,25.54
383,historical,131348,0.0,0.0,d,8,1,1909713.0,75.6,2000,23,36.14,9.99
384,historical,145502,0.0,0.0,d,2,1,2280317.0,46.67,2007,46,8.43,43.14
385,historical,178698,0.0,0.0,d,1,0,1202636.0,75.95,2010,63,27.18,17.67
386,historical,203340,0.0,0.0,d,3,1,1264597.0,56.95,2000,49,39.87,25.56
387,historical,264261,0.0,0.0,d,3,1,1100867.0,39.95,2004,72,26.22,13.99
388,historical,2836710,0.0,0.0,d,1,0,2446761.0,108.95,1997,18,33.99,11.05
389,historical,2855368,1.0,1.0,d,2,1,4184298.0,32.95,1999,16,40.78,29.87
390,historical,293178,0.0,0.0,d,2,1,77929.0,47.0,2011,24,63.99,103.99
391,historical,51594,0.0,0.0,d,5,1,1391568.0,264.95,2005,62,49.86,44.18
392,historical,52766,0.0,0.0,d,6,1,1239655.0,70.0,2003,39,117.31,18.99
393,historical,555578,0.0,0.0,d,5,1,1819712.0,49.95,2005,82,19.66,7.98
394,historical,56902,0.0,0.0,d,3,1,1488811.0,31.99,2002,144,47.37,4.93
395,historical,700843,1.0,1.0,d,5,1,738838.0,42.95,2005,16,4.98,8.69
396,historical,717654,1.0,1.0,d,5,1,6785646.0,101.95,2001,29,118.45,33.54
397,historical,860759,0.0,0.0,d,10,1,259351.0,167.4,2012,16,103.98,79.84
398,historical,870579,0.0,0.0,d,3,1,1681267.0,90.89524344324518,1976,26,40.08,69.47
399,historical,874255,0.0,0.0,d,0,0,2213361.0,21.95,1998,34,13.87,9.86
400,historical,105556,0.0,0.0,d,4,1,2635696.0,89.95,1999,30,79.27,8.98
401,historical,113991,0.0,0.0,d,2,1,1850011.0,147.0,2001,35,114.29,41.72
402,historical,183635,0.0,0.0,d,4,1,1657050.0,87.95,2007,26,31.99,8.49
403,historical,2410208,1.0,1.0,d,0,0,119422.0,45.0,1990,110,18.93,12.99
404,historical,2778692,0.0,0.0,d,2,1,2506480.0,90.89524344324518,1987,13,224.98,478.99
405,historical,308852,0.0,0.0,d,7,1,1875650.0,6.89,2004,44,56.13,6.79
406,historical,557118,0.0,0.0,d,1,0,4127533.0,46.0,1999,31,33.59,13.97
407,historical,616344,0.0,0.0,d,6,1,2023284.0,185.95,2011,18,9.34,7.7
408,historical,618480,0.0,0.0,d,2,1,1132944.0,95.75,2004,27,33.28,13.1
409,historical,629794,0.0,0.0,d,5,1,3599262.0,90.89524344324518,2010,21,34.93,97.07
410,historical,867983,0.0,0.0,d,4,1,482306.0,127.6,1995,33,47.54,28.18
411,historical,871088,1.0,1.0,d,6,1,634547.0,70.8,2003,93,77.84,10.29
412,historical,874266,0.0,0.0,d,3,1,1640690.0,63.95,2001,42,34.98,38.64
413,historical,877257,0.0,0.0,d,0,0,2042142.0,59.95,1993,34,33.99,42.63
414,historical,704300,0.0,0.0,d,5,1,1702123.0,17.23,2002,38,70.97,45.97
415,historical,699076,0.0,0.0,d,3,1,1246086.0,96.75,2008,16,30.98248656474811,0.0
416,historical,108299,1.0,1.0,d,7,1,1376158.0,6.9,2003,69,118.74,9.99
417,historical,618253,0.0,0.0,d,2,1,1114797.0,46.11,2010,26,81.03,46.45
418,historical,699408,1.0,1.0,d,9,1,1908453.0,30.38,2010,11,93.99,15.9
419,historical,112149,0.0,0.0,d,5,1,568370.0,110.75,2002,38,30.98248656474811,0.0
420,historical,607431,0.0,0.0,d,3,1,1143295.0,89.93,1996,94,91.99,9.49
421,historical,715650,0.0,0.0,d,1,0,1117313.0,81.0,1999,32,108.84,12.97
422,historical,561253,0.0,0.0,d,15,1,2233445.0,46.67,2009,18,33.66,43.99
423,historical,51339,0.0,0.0,d,7,1,182251.0,220.0,2008,54,179.94,63.99
424,historical,57443,0.0,0.0,d,4,1,2536657.0,94.8,2002,52,102.12,8.74
425,historical,120759,0.0,0.0,d,4,1,261817.0,145.6,2009,53,132.64,81.58
426,historical,874914,1.0,1.0,d,2,1,1510783.0,90.89524344324518,2010,14,87.05,49.75
427,historical,1451943,0.0,0.0,d,9,1,1211426.0,212.27,2012,15,30.98248656474811,122.99
428,historical,871146,0.0,0.0,d,7,1,2099603.0,56.0,2004,144,56.5,4.46
429,historical,612137,1.0,1.0,d,13,1,779.0,188.0,2014,163,67.24,53.99
430,historical,607367,0.0,0.0,d,3,1,2011865.0,96.0,1995,46,133.99,21.92
431,historical,426363,0.0,0.0,d,7,1,2162985.0,99.0,2010,46,21.54,45.4
432,historical,131780,0.0,0.0,d,6,1,783806.0,90.0,2004,33,78.14,22.96
433,historical,121485,0.0,0.0,d,1,0,339180.0,75.6,1998,38,72.99,44.62
434,historical,557487,0.0,0.0,d,5,1,2848737.0,88.8,2008,32,37.99,17.54
435,historical,534646,0.0,0.0,d,0,0,1021737.0,86.95,2012,50,41.04,8.27
436,historical,166040,0.0,0.0,d,3,1,1760050.0,90.0,1995,63,57.99,19.97
437,historical,2619182,0.0,0.0,d,2,1,2899541.0,153.95,1995,24,10.98,50.98
438,historical,2751459,0.0,0.0,d,0,0,1972314.0,35.0,1993,19,28.85,73.03
439,historical,56317,0.0,0.0,d,1,0,1106299.0,4.0,2002,56,37.81,32.08
440,historical,696751,1.0,1.0,d,0,0,3479963.0,40.59,2009,19,118.87,40.34
441,historical,766350,0.0,0.0,d,6,1,1633331.0,271.95,2011,44,103.98,39.36
442,historical,179156,0.0,0.0,d,4,1,2539626.0,84.95,2008,23,98.25,9.93
443,historical,543356,0.0,0.0,d,13,1,2841849.0,162.95,2012,21,113.99,90.2
444,historical,177798,0.0,0.0,d,6,1,2069866.0,32.95,2003,30,61.39,17.74
445,historical,587572,0.0,0.0,d,12,1,1871564.0,90.89524344324518,2011,15,119.47,61.95
446,historical,630140,0.0,0.0,d,5,1,670881.0,69.99,2008,42,28.29,20.34
447,historical,899220,0.0,0.0,d,2,1,1854337.0,85.95,1994,19,128.97,40.98
448,historical,264513,0.0,0.0,d,2,1,3282523.0,29.0,2000,13,25.87,28.98
449,historical,774184,0.0,0.0,d,0,0,631257.0,15.99,2001,52,43.2,17.23
450,historical,774760,0.0,0.0,d,6,1,1803574.0,49.95,2001,49,52.38,18.74
451,historical,271068,0.0,0.0,d,6,1,177482.0,149.99,2009,28,76.48,53.99
452,historical,254019,0.0,0.0,d,2,1,503309.0,85.95,2010,68,15.09,12.99
453,historical,2262567,0.0,0.0,d,12,1,115898.0,87.8,2012,52,30.98248656474811,56.63
454,historical,142060,0.0,0.0,d,5,1,1214985.0,13.98,2009,76,17.9,13.96
455,historical,872473,0.0,0.0,d,2,1,544686.0,23.95,1993,31,37.3,43.22
456,historical,258373,0.0,0.0,d,0,0,1899528.0,55.0,2000,25,65.52,9.95
457,historical,875292,1.0,1.0,d,2,1,935502.0,20.0,2006,34,16.78,50.99
458,historical,646344,0.0,0.0,d,5,1,719296.0,41.0,2003,25,45.54,35.97
459,historical,115355,0.0,0.0,d,4,1,383812.0,117.6,2002,29,89.07,41.68
460,historical,165415,0.0,0.0,d,7,1,1670239.0,10.98,2001,36,231.51,10.98
461,historical,177340,0.0,0.0,d,3,1,2517981.0,86.95,2000,43,39.21,18.94
462,historical,193647,0.0,0.0,d,6,1,1062840.0,136.0,2008,42,42.84,9.98
463,historical,203318,0.0,0.0,d,3,1,1870939.0,129.0,1999,27,123.0,18.99
464,historical,2876653,0.0,0.0,d,0,0,1776559.0,59.0,2003,23,73.84,38.94
465,historical,296671,1.0,1.0,d,9,1,977419.0,165.5,2001,68,180.98,17.99
466,historical,358303,0.0,0.0,d,2,1,1709728.0,44.95,1998,32,21.92,13.62
467,historical,57786,0.0,0.0,d,3,1,649928.0,27.95,2000,49,26.32,8.42
468,historical,60607,0.0,0.0,d,2,1,1424265.0,55.56,2001,57,55.76,16.43
469,historical,607146,0.0,0.0,d,6,1,2043415.0,118.33,2000,30,122.44,21.84
470,historical,615849,0.0,0.0,d,1,0,1922444.0,55.0,2001,27,48.26,11.7
471,historical,874752,0.0,0.0,d,3,1,4395886.0,98.0,1998,29,86.86,31.91
472,historical,118319,0.0,0.0,d,3,1,537119.0,213.4,2011,77,145.29,7.99
473,historical,133432,0.0,0.0,d,9,1,105498.0,205.6,2010,37,40.4,49.99
474,historical,199115,0.0,0.0,d,1,0,2410155.0,69.95,2001,34,66.2,22.74
475,historical,2593310,0.0,0.0,d,1,0,5075968.0,24.95,1981,15,27.6,68.99
476,historical,515866,1.0,1.0,d,14,1,102161.0,187.6,2011,48,103.49,32.85
477,historical,549494,1.0,1.0,d,7,1,1399289.0,112.0,2011,31,151.91,90.0
478,historical,57380,0.0,0.0,d,11,1,2436926.0,180.95,2006,48,76.38,15.87
479,historical,60436,0.0,0.0,d,4,1,997129.0,71.95,2001,52,129.94,13.87
480,historical,637316,0.0,0.0,d,0,0,1101411.0,49.95,2004,26,20.25,49.95
481,historical,875368,0.0,0.0,d,1,0,2265122.0,70.2,2009,60,60.2,4.0
482,historical,534073,0.0,0.0,d,2,1,1647080.0,59.0,1991,32,18.96,47.99
483,historical,110410,0.0,0.0,d,2,1,2028616.0,141.25,2009,33,167.35,33.99
484,historical,111019,0.0,0.0,d,9,1,84138.0,86.71,2008,28,128.99,34.51
485,historical,109607,0.0,0.0,d,8,1,2673414.0,67.75,2005,22,16.99,4.99
486,historical,109068,0.0,0.0,d,2,1,2476597.0,45.0,2005,43,81.5,13.94
487,historical,696702,0.0,0.0,d,13,1,2912709.0,90.89524344324518,2009,26,138.99,20.49
488,historical,551107,1.0,1.0,d,7,1,164646.0,380.25,2012,42,218.97,27.35
489,historical,120046,0.0,0.0,d,10,1,1134844.0,165.6,2008,26,88.86,73.99
490,historical,286311,0.0,0.0,d,1,0,2140732.0,155.6,2012,12,122.45,118.07
491,historical,908582,0.0,0.0,d,13,1,391036.0,63.24,2012,18,116.93,65.71
492,historical,2271658,1.0,2.0,d,5,1,308625.0,110.0,2012,31,30.64,70.47
493,historical,629299,0.0,0.0,d,3,1,2210001.0,152.07,2010,14,75.18,575.73
494,historical,537277,0.0,0.0,d,10,1,1629158.0,257.13,2012,17,101.51,8.83
495,historical,1467498,0.0,0.0,d,2,1,1469991.0,42.0,2010,26,30.98248656474811,49.95
496,historical,710671,0.0,0.0,d,4,1,2209739.0,60.0,1999,23,72.48,66.91
497,historical,143445,0.0,0.0,d,3,1,2249657.0,81.5,2002,13,122.98,102.98
498,historical,625880,0.0,0.0,d,5,1,1644482.0,169.33,2010,22,80.78,143.33
499,historical,915525,0.0,0.0,d,2,1,2814477.0,91.6,2009,22,88.99,16.07
500,historical,616025,0.0,0.0,d,11,1,43061.0,53.95,2012,83,31.88,15.86
501,historical,623686,0.0,0.0,d,2,1,757917.0,36.95,1997,43,38.99,31.65
502,historical,747024,0.0,0.0,d,3,1,713991.0,57.64,2013,30,81.99,20.0
503,historical,2422756,1.0,2.0,d,0,0,3145491.0,90.89524344324518,1983,16,66.74,52.49
504,historical,54343,0.0,0.0,d,7,1,2038657.0,84.95,2001,74,64.17,13.93
505,historical,165250,0.0,0.0,d,3,1,499560.0,80.0,2001,108,58.27,5.83
506,historical,162822,0.0,0.0,d,13,1,606806.0,18.98,2010,56,48.8,39.98
507,historical,148726,0.0,0.0,d,3,1,908360.0,193.95,2008,19,127.4,71.81
508,historical,366508,1.0,1.0,d,4,1,518146.0,69.95,2004,38,44.03,10.49
509,historical,53561,0.0,0.0,d,2,1,1639158.0,186.95,2006,71,124.33,9.99
510,historical,251152,0.0,0.0,d,1,0,1679887.0,198.95,2007,33,30.98248656474811,9.99
511,historical,626125,0.0,0.0,d,6,1,1315537.0,49.99,2010,42,28.29,19.17
512,historical,868651,1.0,2.0,d,3,1,482765.0,65.0,2000,61,42.93,10.85
513,historical,305674,1.0,2.0,d,1,0,946401.0,133.75,1996,16,85.98,103.72
514,historical,878450,0.0,0.0,d,0,0,2514899.0,202.05,2007,61,81.46,144.92
515,historical,873457,1.0,2.0,d,0,0,4072611.0,90.89524344324518,1984,30,50.13,32.99
516,historical,131380,0.0,0.0,d,1,0,643117.0,74.6,2000,40,48.29,17.49
517,historical,178246,0.0,0.0,d,6,1,2691483.0,178.95,1999,33,57.99,45.99
518,historical,51360,1.0,1.0,d,3,1,1134104.0,367.95,2002,93,141.92,37.9
519,historical,549533,0.0,0.0,d,2,1,1642737.0,79.95,2004,38,18.99,12.17
520,historical,574536,1.0,1.0,d,4,1,4542673.0,92.0,1998,18,72.99,32.99
521,historical,608494,1.0,2.0,d,3,1,2358720.0,53.25,2002,24,33.99,23.98
522,historical,711183,1.0,1.0,d,1,0,2580357.0,106.67,2001,41,93.97,28.98
523,historical,178900,0.0,0.0,d,1,0,930400.0,169.95,2010,48,47.51,19.98
524,historical,55379,0.0,0.0,d,4,1,1479011.0,46.9,2003,48,66.75,42.61
525,historical,57399,0.0,0.0,d,9,1,1516100.0,149.95,2004,79,127.92,4.74
526,historical,608033,1.0,1.0,d,3,1,3525324.0,224.95,2000,48,128.99,35.75
527,historical,763663,0.0,0.0,d,2,1,618184.0,134.95,1998,66,122.99,9.19
528,historical,120808,0.0,0.0,d,4,1,547799.0,150.07,2009,19,97.21,47.99
529,historical,561545,1.0,1.0,d,10,1,252034.0,85.75,2011,33,62.14,25.91
530,historical,53560,0.0,0.0,d,6,1,184127.0,123.6,2010,34,65.56,63.2
531,historical,533760,1.0,1.0,d,11,1,8923.0,207.2,2011,169,118.98,41.99
532,historical,294978,0.0,0.0,d,1,0,1997690.0,63.8,2004,72,46.37,7.47
533,historical,144629,0.0,0.0,d,4,1,1274474.0,59.99,2003,35,35.37,19.8
534,historical,622213,0.0,0.0,d,5,1,634320.0,205.33,2013,18,53.94,152.94
535,historical,146691,0.0,0.0,d,8,1,1511329.0,253.4,2011,23,162.5,228.42
536,historical,200055,0.0,0.0,d,2,1,2768548.0,68.95,2003,25,34.39,35.99
537,historical,615083,1.0,1.0,d,2,1,296191.0,44.95,1997,53,25.79,23.89
538,historical,609368,0.0,0.0,d,2,1,957419.0,34.95,1991,93,28.97,6.64
539,historical,254691,0.0,0.0,d,0,0,2461452.0,42.95,1998,17,59.98,59.55
540,historical,920647,0.0,0.0,d,1,0,2366011.0,27.95,1998,51,26.75,4.62
541,historical,53051,1.0,1.0,d,4,1,251450.0,308.95,2008,86,160.26,19.87
542,historical,56050,0.0,0.0,d,5,1,494668.0,120.0,1999,48,92.6,8.94
543,historical,576780,0.0,0.0,d,1,0,78947.0,97.24,2009,113,5.46,10.4
544,historical,609114,0.0,0.0,d,4,1,589661.0,101.95,2001,24,118.99,31.99
545,historical,869880,0.0,0.0,d,2,1,2210557.0,90.89524344324518,1962,14,83.87,152.83
546,historical,121436,0.0,0.0,d,5,1,724987.0,91.0,1997,30,123.99,15.99
547,historical,177691,0.0,0.0,d,4,1,501846.0,121.95,2003,43,24.59,12.19
548,historical,278561,0.0,0.0,d,0,0,944954.0,42.95,2004,25,13.24,56.63
549,historical,51404,0.0,0.0,d,8,1,1355750.0,123.33,2003,78,113.99,9.76
550,historical,534355,0.0,0.0,d,8,1,2717818.0,15.96,2003,26,200.2,15.96
551,historical,57864,1.0,1.0,d,6,1,1124525.0,111.95,2001,76,139.95,43.05
552,historical,607272,0.0,0.0,d,9,1,804971.0,133.4,2003,43,77.99,99.33
553,historical,55367,0.0,0.0,d,14,1,1227198.0,116.0,2003,88,137.09,7.61
554,historical,147669,1.0,2.0,d,8,1,1088817.0,102.0,2011,20,23.98,29.12
555,historical,586770,1.0,2.0,d,0,0,618038.0,38.0,2002,32,33.98,15.98
556,historical,624707,1.0,3.0,d,7,1,40038.0,241.75,2012,66,63.99,52.63
557,historical,529412,0.0,0.0,d,1,0,2157399.0,70.95,2010,19,28.98,37.6
558,historical,106789,0.0,0.0,d,1,0,241741.0,35.0,2010,294,10.89,9.97
559,historical,169894,0.0,0.0,d,1,0,866174.0,201.95,2008,62,23.55,32.06
560,historical,57418,0.0,0.0,d,4,1,2201523.0,74.95,2000,50,80.98,25.99
561,historical,60395,0.0,0.0,d,5,1,2148402.0,87.2,2004,38,67.14,11.22
562,historical,61168,0.0,0.0,d,3,1,579932.0,13.87,2006,94,5.33,10.71
563,historical,619239,1.0,1.0,d,2,1,1228148.0,171.95,1998,30,77.2,22.99
564,historical,60834,0.0,0.0,d,7,1,1598071.0,18.75,2006,44,37.26,11.99
565,historical,58450,1.0,1.0,d,8,1,42051.0,146.33,2011,56,133.95,101.73
566,historical,613809,1.0,2.0,d,0,0,561027.0,34.92,2005,112,9.41,23.99
567,historical,120835,0.0,0.0,d,11,1,1083298.0,175.27,2009,30,84.78,54.47
568,historical,119493,1.0,2.0,d,4,1,16544.0,244.8,2012,142,100.52,20.99
569,historical,435033,0.0,0.0,d,10,1,643857.0,205.07,2010,28,138.97,43.99
570,historical,222255,0.0,0.0,d,1,0,1166460.0,65.0,2000,28,48.23,23.99
571,historical,617205,0.0,0.0,d,1,0,209131.0,70.95,1999,28,26.03,28.99
572,historical,330862,0.0,0.0,d,9,1,3124791.0,90.89524344324518,2008,22,163.99,103.23
573,historical,252770,0.0,0.0,d,2,1,523541.0,98.75,2009,17,56.49,52.98
574,historical,132763,0.0,0.0,d,5,1,1356376.0,159.2,2009,49,5.58,5.93
575,historical,178166,0.0,0.0,d,9,1,1467005.0,324.95,2005,89,56.94,8.0
576,historical,54335,0.0,0.0,d,6,1,96133.0,112.0,2004,87,98.9,76.26
577,historical,630586,0.0,0.0,d,0,0,1093742.0,99.95,2012,30,78.99,42.99
578,historical,60558,0.0,0.0,d,11,1,727224.0,99.95,2003,79,83.99,48.85
579,historical,111352,0.0,0.0,d,4,1,2283633.0,90.89524344324518,2009,11,170.48,0.0
580,historical,146209,1.0,1.0,d,3,1,784270.0,221.73,2009,40,157.76,109.99
581,historical,329878,0.0,0.0,d,2,1,725531.0,41.2,2007,67,18.99,9.73
582,historical,52037,0.0,0.0,d,0,0,1666063.0,393.95,2005,57,6.24,6.24
583,historical,54119,0.0,0.0,d,6,1,1440438.0,313.95,2008,47,151.48,11.13
584,historical,50581,0.0,0.0,d,9,1,19471.0,70.24,2010,79,153.24,63.78
585,historical,111442,0.0,0.0,d,7,1,1978572.0,61.98,2010,20,165.76,60.77
586,historical,54821,0.0,0.0,d,6,1,1160702.0,145.95,2003,103,86.53,13.99
587,historical,244223,0.0,0.0,d,7,1,49986.0,250.95,2012,47,111.92,67.03
588,historical,184604,1.0,1.0,d,3,1,1613094.0,66.95,1999,21,63.42,25.97
589,historical,55409,0.0,0.0,d,4,1,492495.0,186.95,2001,77,32.93,14.49
590,historical,54896,1.0,2.0,d,7,1,742184.0,88.95,2001,84,88.24,25.94
591,historical,561588,1.0,2.0,d,3,1,943241.0,175.4,2012,34,98.81,87.81
592,historical,50517,0.0,0.0,d,7,1,1035359.0,13.99,2008,122,11.75,13.98
593,historical,53869,0.0,0.0,d,8,1,2112733.0,286.95,2004,88,124.33,7.99
594,historical,111648,0.0,0.0,d,14,1,59895.0,153.98,2011,45,138.99,189.99
595,historical,53020,1.0,2.0,d,6,1,36195.0,178.53,2008,378,103.87,39.41
596,historical,534356,0.0,0.0,d,3,1,606639.0,134.0,1994,139,139.99,27.49
597,historical,51788,0.0,0.0,d,5,1,163846.0,255.95,2002,262,180.09,36.99
598,historical,54795,0.0,0.0,d,1,0,503042.0,76.5,1997,85,31.34,27.98
599,historical,111426,0.0,0.0,d,3,1,1466443.0,95.62,2010,18,56.06,75.8
600,historical,53891,0.0,0.0,d,11,1,566415.0,211.95,2004,148,105.05,22.88
601,historical,53180,0.0,0.0,d,7,1,2640754.0,19.99,2004,35,73.73,19.9
602,historical,54904,1.0,1.0,d,10,1,129112.0,25.0,2007,337,91.23,6.88
603,historical,117918,1.0,2.0,d,8,1,1083284.0,123.75,2004,54,30.98248656474811,0.0
604,historical,880014,1.0,2.0,d,4,1,1306977.0,28.98,2010,36,108.5,22.38
605,historical,108464,0.0,0.0,d,4,1,2814210.0,24.38,2002,44,60.97,4.17
606,historical,527702,0.0,0.0,d,6,1,1611731.0,33.98,2003,33,83.98,45.99
607,historical,618094,1.0,1.0,d,9,1,803076.0,90.89524344324518,2010,40,150.43,60.63
608,historical,515908,0.0,0.0,d,12,1,1664609.0,100.6,2008,41,48.89,18.33
609,historical,435034,1.0,2.0,d,9,1,1746.0,281.8,2012,616,173.3,48.99
610,historical,526202,0.0,0.0,d,3,1,1462856.0,255.95,2006,53,29.32,53.53
611,historical,608545,0.0,0.0,d,5,1,2497185.0,81.95,2001,42,79.34,38.89
612,historical,304114,0.0,0.0,d,1,0,1290141.0,120.95,1997,62,126.66,43.37
613,historical,296511,0.0,0.0,d,7,1,766999.0,64.95,2009,55,35.27,72.33
614,historical,734734,0.0,0.0,d,4,1,1555996.0,89.0,2009,19,518.65,64.73
615,historical,467300,0.0,0.0,d,5,1,1514881.0,19.97,2003,59,89.75,19.96
616,historical,53444,1.0,1.0,d,5,1,79719.0,342.95,2002,177,185.24,21.49
617,historical,537920,0.0,0.0,d,4,1,1858255.0,68.2,2004,44,66.86,56.28
618,historical,574353,1.0,1.0,d,5,1,634580.0,13.98,2002,51,128.99,13.49
619,historical,609160,0.0,0.0,d,2,1,997279.0,84.95,2002,74,81.79,22.99
620,historical,202317,0.0,0.0,d,4,1,2332616.0,227.95,2001,19,64.74,21.08
621,historical,773067,0.0,0.0,d,2,1,3841911.0,61.95,2000,23,82.57,13.94
622,historical,550994,1.0,1.0,d,19,1,1008194.0,86.03,2011,30,117.92,173.51
